2015 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,,,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,HD5: Health Plan Customer Service,,DD1: Drug Plan Customer Service,,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
H5859,Local CCP,"HEALTH PLAN OF CAREOREGON, INC.",CareOregon Advantage,"CareOregon, Inc.",57%,85%,84%,68%,73%,83%,50%,86%,21.2%,86%,64%,60%,20%,67%,88%,75%,51%,59%,87%,33%,72%,13%,80%,78%,88%,84%,85%,83%,0.05,3%,Medicare shows only a Star Rating for this topic,79%,78%,19.9,45%,0.05,3%,Medicare shows only a Star Rating for this topic,86%,88%,98,14%,86%,77%,77%,77%
H5883,Local CCP,BLUE CARE NETWORK OF MICHIGAN,Blue Care Network,Blue Cross Blue Shield of Michigan,79%,92%,92%,74%,70%,78%,50%,90%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,40%,72%,92%,76%,60%,66%,80%,43%,52%,10%,87%,77%,89%,86%,85%,86%,0.15,3%,Medicare shows only a Star Rating for this topic,98%,89%,0.3,Not enough data available,0.15,3%,Medicare shows only a Star Rating for this topic,84%,93%,98,9%,88%,80%,85%,80%
H5887,Local CCP,"FIRST MEDICAL HEALTH PLAN, INC.","First Medical Health Plan, Inc.","First Medical Health Plan, Inc.",70%,93%,95%,32%,73%,80%,54%,84%,CMS identified issues with this plan's data,70%,75%,73%,Not enough data available,58%,91%,41%,29%,42%,55%,Not enough data available,66%,10%,81%,71%,89%,88%,87%,76%,0.18,29%,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,5.0,Not enough data available,0.18,29%,Medicare shows only a Star Rating for this topic,86%,86%,98,14%,93%,56%,62%,40%
H5926,Local CCP,"MOLINA HEALTHCARE OF MICHIGAN, INC.",Molina Healthcare of Michigan,"Molina Healthcare, Inc.,",66%,88%,82%,62%,71%,85%,52%,92%,CMS identified issues with this plan's data,74%,51%,76%,11%,71%,89%,64%,47%,60%,64%,Not enough data available,71%,11%,81%,75%,88%,84%,86%,83%,0.14,11%,Medicare shows only a Star Rating for this topic,99%,63%,0.0,0%,0.14,11%,Medicare shows only a Star Rating for this topic,84%,89%,99,9%,85%,73%,73%,69%
H5928,Local CCP,CARE1ST HEALTH PLAN,Care1st Health Plan,Care1st Health Plan,66%,91%,94%,71%,67%,82%,52%,95%,35.1%,95%,51%,88%,41%,78%,93%,75%,60%,73%,79%,30%,63%,11%,80%,72%,87%,85%,86%,80%,0.18,20%,Medicare shows only a Star Rating for this topic,98%,90%,CMS identified issues with this plan's data,100%,0.18,20%,Medicare shows only a Star Rating for this topic,86%,87%,99,13%,90%,79%,79%,75%
H5932,Local CCP,"GATEWAY HEALTH PLAN, INC.",Gateway Health Medicare Assured,"Gateway Health Plan, LP",59%,83%,86%,69%,65%,77%,45%,74%,24.4%,63%,17%,37%,18%,69%,84%,58%,43%,53%,73%,Not enough data available,72%,13%,84%,77%,84%,85%,87%,86%,0.11,6%,Medicare shows only a Star Rating for this topic,88%,90%,54.7,55%,0.11,6%,Medicare shows only a Star Rating for this topic,86%,89%,97,14%,84%,72%,72%,70%
H5938,Local CCP,CAPITAL HEALTH PLAN,Capital Health Plan,Guidewell Mutual Holding Corporation,91%,95%,97%,79%,68%,78%,55%,99%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,67%,83%,96%,88%,69%,72%,85%,40%,54%,9%,87%,78%,94%,89%,94%,88%,0.05,1%,Medicare shows only a Star Rating for this topic,94%,96%,0.0,Not enough data available,0.05,1%,Medicare shows only a Star Rating for this topic,89%,93%,99,11%,87%,73%,79%,74%
H5943,Local CCP,SCAN HEALTH PLAN,VillageHealth,SCAN Health Plan,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,90%,Not enough data available,Not enough data available,Not enough data available,Plan too small to be measured,CMS identified issues with this plan's data,31%,96%,82%,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,Plan too small to be measured,85%,76%,86%,87%,89%,84%,0.00,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,No data available,0.00,Not enough data available,Medicare shows only a Star Rating for this topic,86%,84%,99,19%,70%,68%,66%,72%
H5945,Local CCP,PROMINENCE HEALTHFIRST,Prominence Health Plan,"Universal Health Services, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H5969,Local CCP,ALOHACARE,AlohaCare,AlohaCare,45%,83%,88%,70%,65%,76%,56%,75%,CMS identified issues with this plan's data,75%,15%,34%,Not enough data available,62%,89%,56%,40%,52%,Not enough data available,45%,70%,9%,83%,72%,89%,84%,84%,84%,0.00,12%,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,0.0,No data available,0.00,12%,Medicare shows only a Star Rating for this topic,84%,88%,99,11%,86%,63%,66%,63%
H5970,Local CCP,HUMANA INSURANCE COMPANY OF NEW YORK,Humana Insurance Company of New York,Humana Inc.,58%,90%,87%,70%,65%,83%,44%,89%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,28%,65%,86%,60%,43%,65%,87%,39%,57%,11%,85%,77%,85%,87%,83%,86%,0.49,13%,Medicare shows only a Star Rating for this topic,100%,Not enough data available,2.8,No data available,0.49,13%,Medicare shows only a Star Rating for this topic,85%,89%,98,6%,86%,80%,82%,77%
H5985,Local CCP,"PHOENIX HEALTH PLANS, INC.",Phoenix Health Plans,Tenet Healthcare Corporation,49%,88%,86%,63%,64%,76%,45%,81%,39.5%,61%,34%,43%,Not enough data available,69%,91%,64%,73%,54%,64%,35%,66%,10%,82%,73%,89%,81%,85%,80%,0.55,15%,Medicare shows only a Star Rating for this topic,CMS identified issues with this plan's data,CMS identified issues with this plan's data,CMS identified issues with this plan's data,100%,0.55,15%,Medicare shows only a Star Rating for this topic,85%,91%,98,12%,89%,65%,69%,64%
H5989,Local CCP,"CENTERLIGHT HEALTHCARE, INC.","CenterLight Healthcare, Inc.","CenterLight Health System, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Plan too small to be measured,100.0%,100%,100%,100%,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,0.18,5%,Not enough data available,Not enough data available,Not enough data available,Not enough data available,No data available,0.18,5%,Not enough data available,Plan too small to be measured,Plan too small to be measured,99,11%,82%,90%,87%,85%
H5991,Local CCP,"AFFINITY HEALTH PLAN, INC.",Affinity Health Plan,"Affinity Health Services Holdings, Inc.",66%,88%,84%,62%,78%,79%,57%,90%,CMS identified issues with this plan's data,91%,68%,81%,Not enough data available,56%,95%,80%,49%,65%,82%,Not enough data available,70%,9%,82%,70%,90%,86%,88%,81%,0.12,17%,Medicare shows only a Star Rating for this topic,92%,70%,0.0,Not enough data available,0.12,17%,Medicare shows only a Star Rating for this topic,87%,88%,99,8%,90%,75%,74%,62%
H5992,Local CCP,"SENIOR WHOLE HEALTH OF NEW YORK, INC.",Senior Whole Health of New York,"SWH Holdings, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,100.0%,Not enough data available,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,No data available,Not enough data available,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,98,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available
H5995,Local CCP,ATRIO HEALTH PLANS,ATRIO Health Plans,ATRIO Health Plans,51%,85%,86%,72%,67%,75%,51%,88%,20.8%,81%,46%,75%,29%,71%,90%,58%,42%,61%,92%,36%,73%,9%,82%,78%,88%,87%,86%,83%,0.05,3%,Medicare shows only a Star Rating for this topic,83%,73%,0.0,No data available,0.05,3%,Medicare shows only a Star Rating for this topic,85%,86%,99,17%,83%,80%,78%,79%
H6050,1876 Cost,"KAISER FOUNDATION HP, INC.",Kaiser Permanente Medicare Cost,"Kaiser Foundation Health Plan, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure
H6052,1876 Cost,"KAISER FOUNDATION HP, INC.",Kaiser Permanente Medicare Cost,"Kaiser Foundation Health Plan, Inc.",71%,Not enough data available,Not enough data available,87%,Not enough data available,Not enough data available,No data available,93%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,71%,Not enough data available,Not enough data available,Not enough data available,Not enough data available,83%,Not enough data available,No data available,No data available,10%,89%,85%,87%,90%,92%,86%,0.34,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure
H6080,Demo,"MERIDIAN HEALTH PLAN OF ILLINOIS, INC.",Meridian Complete,"Caidan Enterprises, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,No data available,Not enough data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H6181,Local CCP,"AMERIGROUP NEW YORK, LLC",HealthPlus Amerigroup,"WellPoint, Inc.",56%,94%,93%,66%,70%,78%,56%,86%,CMS identified issues with this plan's data,68%,31%,68%,Not enough data available,74%,91%,69%,48%,58%,78%,Not enough data available,62%,14%,82%,70%,86%,83%,84%,84%,0.31,20%,Medicare shows only a Star Rating for this topic,92%,100%,0.0,No data available,0.31,20%,Medicare shows only a Star Rating for this topic,84%,89%,99,7%,91%,72%,70%,63%
H6229,Demo,"BLUE CROSS OF CALIFORNIA PARTNERSHIP PLAN, INC.",Anthem Blue Cross Cal MediConnect,"WellPoint, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H6237,Local CCP,REGENCE BLUECROSS BLUESHIELD OF OREGON,Regence BlueCross BlueShield of Oregon,"Cambia Health Solutions, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,No data available,Not enough data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
