2011 Data View: Medicare Part C Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Staying Healthy: Screenings, Tests and Vaccines",,,,,,,,,,,,,Managing Chronic (Long Term) Conditions,,,,,,,,,,Ratings of Health Plan Responsiveness and Care,,,,,,"Health Plan Members’ Complaints, Appeals, and Choosing to Leave the Health Plan",,,,Health Plan’s Telephone Customer Service,,
H4754,Local CCP,"Clear One Health Plans, Inc.",Clear One Health Plans,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,1:54,91,69
H4785,PFFS,,"Humana Health Benefit Plan of LA, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H4837,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare Personal Care Plus,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",0:26,74,69
H4866,Local CCP,,CUATRO LLC,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H4875,Local CCP,Spectrum Health System,Priority Health Medicare,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,0.59,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,3:42,94,64
H4908,Local CCP,Sentara Healthcare,Optima Medicare,70,41,85,85,52,89,64.91,65.15,71,77,71,48,95,Not enough data available to calculate measure,57,85,29,19,0 Footnote: Measure was not reported by plan,80,40,38,55,85.19,88.7,73.02,Not enough data available to calculate measure,85.11,85.65,0.89,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",0:36,94,86
H4909,Local CCP,"Wellpoint, Inc.",Anthem Blue Cross and Blue Shield,63,35,87,91,43,88,69.92,66.38,Not enough data available to calculate measure,Not enough data available to calculate measure,74,45,97,Not enough data available to calculate measure,58,84,66,49,56,Not enough data available to calculate measure,Not enough data available to calculate measure,40,52,84.49,90.28,74.55,Not enough data available to calculate measure,84.48,82.22,2.12,Not enough data available to calculate measure,Not enough data available to calculate measure,80,0:58,88,42
H4910,Local CCP,Aetna Inc.,Aetna Medicare,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",1:16,86,52
H4956,Local CCP,Humana Inc.,Humana Insurance Company,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,80,Not enough data available to calculate measure,86,58.41,64.96,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,96,Not enough data available to calculate measure,53,80,27,16,15,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,83.46,90.59,69.89,Not enough data available to calculate measure,84.6,83.34,1.17,Not enough data available to calculate measure,Not enough data available to calculate measure,25,1:47,89,70
H4971,Local CCP,"UnitedHealth Group, Inc.",SecureHorizons by UnitedHealthcare,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,1.01,Not enough data available to calculate measure,Not enough data available to calculate measure,63,0:30,90,68
H5005,Local CCP,"UnitedHealth Group, Inc.",SecureHorizons by UnitedHealthcare,70,65,89,88,64,91,69.99,78.69,68,75,74,51,95,21,70,89,84,52,63,85,25,33,58,85.38,89.54,78.06,85.71,85.35,81.82,0.55,95,77,41,0:39,90,69
H5006,PFFS,Munich American Holding Corporation,Sterling Life Insurance Company,63,Plan not required to report measure,81,80,65,87,58.88,65.47,Not enough data available to calculate measure,Not enough data available to calculate measure,70,43,93,22,52,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,63,25,32,48,87.88,90.15,74.39,90.7,84.79,82.04,0.65,81,88,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",0:53,97,2
H5008,Local CCP,"UnitedHealth Group, Inc.",Evercare« by UnitedHealthcare,64,50,90,83,57,91,66.98,73.73,Not enough data available to calculate measure,Not enough data available to calculate measure,67,49,95,22,56,86,65,39,54,82,Not enough data available to calculate measure,33,62,84.62,86.47,75.8,84.46,82.9,78.18,1.12,82,71,63,0:35,90,69
H5009,Local CCP,The Regence Group,Regence BlueShield,78,43,88,90,77,91,72.3,66.21,71,79,80,53,97,26,64,87,0 Footnote: Measure was not reported by plan,0 Footnote: Measure was not reported by plan,0 Footnote: Measure was not reported by plan,82,45,34,51,84.49,88.36,77.55,Not enough data available to calculate measure,85.22,81.93,0.78,98,76,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",0:27,92,79
H5010,Local CCP,The Regence Group,Asuris Northwest Health,71,42,92,81,74,91,67.88,67.17,Not enough data available to calculate measure,Not enough data available to calculate measure,76,53,96,Not enough data available to calculate measure,59,80,0 Footnote: Measure was not reported by plan,0 Footnote: Measure was not reported by plan,0 Footnote: Measure was not reported by plan,Not enough data available to calculate measure,Not enough data available to calculate measure,45,51,85.45,90.04,77.64,Not enough data available to calculate measure,86.2,82.63,0.82,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",0:27,92,79
H5016,Local CCP,,Providence Health Plan,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H5041,Local CCP,Humana Inc.,Humana Insurance Company,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,63.69,61.32,Not enough data available to calculate measure,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,85.36,91.43,71.25,Not enough data available to calculate measure,83.97,82.44,0.94,Not enough data available to calculate measure,Not enough data available to calculate measure,25,1:42,89,70
