2012 Data View: Medicare Part C Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Staying Healthy: Screenings, Tests and Vaccines",,,,,,,,,,,,Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,Ratings of Plan Responsiveness and Care,,,,,"Member Complaints, Problems Getting Services, and Choosing to Leave the Plan",,,Health Plan Customer Service,,
H5520,Local CCP,"Health Net, Inc.",Health Net Medicare Advantage,77,48,89,90,75,66,73,64,82,49,95,0 Footnote: Not reported. There were problems with the plan’s data,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,25,77,90,88,58,65,85,38,52,11,87,80,89,85,84,0.17,0,9,95,81,Not enough data available to calculate measure
H5521,Local CCP,Aetna Inc.,Aetna Medicare,72,49,90,89,74,77,76,70,79,52,97,36,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,14,72,87,78,55,66,81,40,61,13,86,78,87,86,82,0.13,0,1,92,83,Not enough data available to calculate measure
H5522,Local CCP,Coventry Health Care Inc.,HealthAmerica,75,50,93,93,73,71,70,Not enough data available to calculate measure,Not enough data available to calculate measure,38,95,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,44,74,90,80,62,74,85,37,51,13,88,79,85,86,83,0.30,40,18,93,68,85
H5525,Local CCP,Humana Inc.,"Humana Benefit Plan of Illinois, Inc.",68,43,90,88,69,69,65,69,76,48,97,33,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,22,60,87,72,46,63,75,34,54,13,87,78,86,88,84,0.41,80,14,97,84,85
H5526,Local CCP,HealthNow New York Inc.,BlueCross BlueShield of WNY or BlueShield of NENY,77,66,91,92,80,77,80,63,78,49,98,70,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,14,76,87,72,58,71,79,44,60,12,86,77,89,87,86,0.17,80,12,100,62,80
H5528,Local CCP,"EmblemHealth, Inc.",EmblemHealth Medicare PPO,65,43,94,92,76,63,56,69,75,48,95,35,37,24,20,21,65,85,62,50,54,73,39,55,13,84,72,87,83,78,1.20,13,23,90,74,89
H5529,Local CCP,"WellPoint, Inc.",Anthem Blue Cross and Blue Shield,66,46,88,86,63,68,72,73,81,47,98,60,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,19,65,86,80,57,70,76,37,55,13,87,78,88,86,84,0.49,60,8,72,62,69
H5530,Local CCP,"WellPoint, Inc.",Anthem Blue Cross and Blue Shield,64,42,92,90,61,71,71,68,81,42,98,53,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,61,87,85,56,75,82,42,44,14,87,76,88,87,86,0.57,60,14,Not enough data available to calculate measure,Not enough data available to calculate measure,69
H5532,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,63,68,64,80,46,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,38,62,Plan too small to be measured,88,77,87,87,86,1.14,60,23,Not enough data available to calculate measure,Not enough data available to calculate measure,83
H5533,Local CCP,University of Pittsburgh Medical Center,UPMC Health Plan,68,60,90,92,74,74,74,65,79,45,95,75,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,76,91,86,63,71,Not enough data available to calculate measure,38,53,15,87,81,90,87,86,0.45,80,6,Not enough data available to calculate measure,Not enough data available to calculate measure,99
H5549,Local CCP,Visiting Nurse Service of New York,VNSNY CHOICE Medicare,57,41,96,89,66,65,58,Plan too small to be measured,Plan too small to be measured,57,94,17,37,49,41,5,61,93,48,38,45,55,39,79,14,Plan too small to be measured,71,Plan too small to be measured,Plan too small to be measured,81,0.40,80,28,61,73,93
H5575,Local CCP,Fidelis SecureCare,Fidelis SecureCare of North Carolina,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,100,Not enough data available to calculate measure,100,92,Not enough data available to calculate measure
H5576,Local CCP,"Vantage Health Plan, Inc.","Vantage Health Plan, Inc.",65,41,83,82,54,74,72,66,72,39,96,24,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,13,40,77,41,24,41,59,40,55,56,87,72,94,88,91,0.38,80,5,83,87,83
H5577,Local CCP,"Medical Card System, Inc.",MCS Classicare,68,42,87,85,57,28,22,Plan too small to be measured,Plan too small to be measured,49,98,21,73,76,67,11,52,85,44,32,37,43,36,68,12,86,71,89,89,95,0.21,60,25,84,66,Not enough data available to calculate measure
H5578,Local CCP,Arcadian Management Services Inc.,Southeast Community Care,60,40,80,86,40,55,46,Plan too small to be measured,Plan too small to be measured,44,90,27,46,10,32,Not enough data available to calculate measure,48,88,60,41,45,Not enough data available to calculate measure,32,56,14,78,72,86,84,82,0.15,0,22,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H5580,Local CCP,Southwest Catholic Health Network,Mercy Care Advantage,67,50,88,88,67,62,62,63,78,48,95,56,72,42,52,15,76,89,71,49,56,58,33,72,13,83,73,84,85,89,0.12,80,6,98,75,Not enough data available to calculate measure
H5587,Local CCP,IASIS Healthcare,Health Choice Generations HMO SNP,59,47,83,84,53,55,62,64,79,55,89,56,60,20,36,26,64,86,63,45,65,73,35,61,15,84,74,88,85,87,0.15,80,11,92,54,Not enough data available to calculate measure
H5590,Local CCP,Centene Corporation,Advantage by Bridgeway Health Solutions HMO SNP,42,34,67,74,38,72,84,Plan too new to be measured,Plan too new to be measured,43,96,8,43,34,19,11,58,87,0 Footnote: Not reported. There were problems with the plan’s data,0 Footnote: Not reported. There were problems with the plan’s data,59,Not enough data available to calculate measure,39,85,11,78,73,87,85,86,0.09,60,5,50,79,Not enough data available to calculate measure
H5591,Local CCP,"Martin's Point Health Care, Inc.",Martin's Point Generations Advantage,87,70,92,92,79,72,72,Plan too small to be measured,Plan too small to be measured,54,96,70,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,78,94,89,61,64,85,43,42,12,88,81,93,89,91,0.15,100,3,Not enough data available to calculate measure,Not enough data available to calculate measure,92
H5594,Local CCP,"America's 1st Choice Holdings of Florida, LLC","Optimum HealthCare, Inc.",75,56,93,92,68,60,59,63,78,43,94,59,42,51,19,36,65,87,85,52,65,62,30,47,11,83,73,89,85,87,0.21,60,18,91,100,93
H5608,Local CCP,Denver Health Hospital Authority,Denver Health Medical Plan,70,58,81,81,61,80,73,62,75,50,95,93,86,28,31,Not enough data available to calculate measure,62,94,74,60,69,82,31,65,19,76,67,81,81,80,0.38,60,7,Not enough data available to calculate measure,Not enough data available to calculate measure,12
H5609,Local CCP,Golden Empire Managed Care,GEMCARE Health Plan,74,57,92,92,71,73,78,61,77,45,98,65,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,26,73,93,82,60,62,74,35,61,13,87,77,91,87,91,0.21,100,3,95,88,91
H5619,Local CCP,Arcadian Management Services Inc.,Northeast Community Care,75,55,95,89,60,73,66,Not enough data available to calculate measure,Not enough data available to calculate measure,50,96,54,68,31,31,15,73,94,65,49,60,75,37,58,13,84,80,87,88,86,0.03,0,10,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H5628,Local CCP,"Molina Healthcare, Inc.,",Molina Healthcare of Utah,59,57,80,82,67,67,67,68,72,47,93,67,78,21,15,22,65,86,78,45,64,73,39,59,9,83,75,84,85,85,0.24,49,28,100,65,85
H5640,Local CCP,INLAND EMPIRE HEALTH PLAN,IEHP Medicare DualChoice,55,40,84,85,58,54,33,54,86,51,90,46,77,31,13,Not enough data available to calculate measure,59,85,63,46,70,69,Not enough data available to calculate measure,72,15,Plan too small to be measured,71,91,Plan too small to be measured,87,0.04,80,9,91,86,Not enough data available to calculate measure
H5649,Local CCP,Central Health Plan of California,Central Health Medicare Plan,63,39,79,75,51,74,56,66,76,47,90,5,27,0,6,Not enough data available to calculate measure,51,85,53,37,14,65,42,59,21,75,64,82,82,84,0.14,80,12,Not enough data available to calculate measure,Not enough data available to calculate measure,86
H5652,Local CCP,"UnitedHealth Group, Inc.",Erickson Advantage,86,68,98,90,84,92,92,Not enough data available to calculate measure,Not enough data available to calculate measure,No data available,99,91,96,93,70,13,72,88,88,65,68,69,No data available,No data available,10,85,85,91,88,87,0.07,60,1,Not enough data available to calculate measure,Not enough data available to calculate measure,83
H5656,Local CCP,Universal American Corp.,Universal American Corp.,50,37,89,88,50,60,63,Not enough data available to calculate measure,Not enough data available to calculate measure,49,91,50,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,18,41,91,49,34,44,70,30,52,17,83,74,81,85,84,0.57,0,30,93,86,Not enough data available to calculate measure
H5665,Local CCP,XLHealth Corporation,Care Improvement Plus,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,66,79,53,Plan too small to be measured,Plan too small to be measured,78,73,75,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,38,71,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,80,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
