2012 Data View: Medicare Part C Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Staying Healthy: Screenings, Tests and Vaccines",,,,,,,,,,,,Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,Ratings of Plan Responsiveness and Care,,,,,"Member Complaints, Problems Getting Services, and Choosing to Leave the Plan",,,Health Plan Customer Service,,
H5530,Local CCP,"WellPoint, Inc.",Anthem Blue Cross and Blue Shield,3,2,5,5,3,4,4,5,3,1,5,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,3,4,4,4,5,4,3,1,3,4,4,4,4,4,2,3,3,Not enough data available to calculate measure,Not enough data available to calculate measure,3
H5532,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,2,3,4,3,1,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,2,4,Plan too small to be measured,5,4,3,4,4,1,3,1,Not enough data available to calculate measure,Not enough data available to calculate measure,4
H5533,Local CCP,University of Pittsburgh Medical Center,UPMC Health Plan,3,4,4,5,4,4,4,4,2,1,4,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,5,5,4,4,5,Not enough data available to calculate measure,2,2,3,4,5,4,4,4,3,4,5,Not enough data available to calculate measure,Not enough data available to calculate measure,5
H5549,Local CCP,Visiting Nurse Service of New York,VNSNY CHOICE Medicare,2,2,5,4,3,3,2,Plan too small to be measured,Plan too small to be measured,3,4,1,2,3,3,1,3,5,2,2,2,2,2,5,3,Plan too small to be measured,2,Plan too small to be measured,Plan too small to be measured,1,3,4,1,2,2,5
H5575,Local CCP,Fidelis SecureCare,Fidelis SecureCare of North Carolina,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,5,Not enough data available to calculate measure,5,5,Not enough data available to calculate measure
H5576,Local CCP,"Vantage Health Plan, Inc.","Vantage Health Plan, Inc.",3,2,3,3,2,4,4,4,1,1,5,1,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,1,2,1,2,2,2,2,3,1,4,2,5,5,5,3,4,5,3,4,4
H5577,Local CCP,"Medical Card System, Inc.",MCS Classicare,3,2,4,4,3,1,1,Plan too small to be measured,Plan too small to be measured,2,5,1,4,4,4,1,2,4,2,2,2,1,2,4,4,4,2,4,4,5,4,3,1,3,2,Not enough data available to calculate measure
H5578,Local CCP,Arcadian Management Services Inc.,Southeast Community Care,2,2,2,4,1,1,1,Plan too small to be measured,Plan too small to be measured,1,4,2,3,1,2,Not enough data available to calculate measure,2,4,3,2,2,Not enough data available to calculate measure,1,3,3,2,2,3,2,2,5,1,1,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H5580,Local CCP,Southwest Catholic Health Network,Mercy Care Advantage,3,3,4,4,3,2,2,4,2,2,4,3,4,2,3,2,5,5,3,3,3,2,1,4,3,2,2,2,4,5,5,4,5,5,3,Not enough data available to calculate measure
H5587,Local CCP,IASIS Healthcare,Health Choice Generations HMO SNP,2,3,3,3,2,1,2,4,2,3,4,3,3,1,3,3,4,4,3,3,4,3,2,4,3,3,3,4,4,4,5,4,4,5,1,Not enough data available to calculate measure
H5590,Local CCP,Centene Corporation,Advantage by Bridgeway Health Solutions HMO SNP,1,1,1,1,1,4,5,Plan too new to be measured,Plan too new to be measured,1,5,1,2,2,1,1,3,4,1 Footnote: Not reported. There were problems with the plan’s data,1 Footnote: Not reported. There were problems with the plan’s data,3,Not enough data available to calculate measure,2,5,4,2,3,3,4,4,5,3,5,1,3,Not enough data available to calculate measure
H5591,Local CCP,"Martin's Point Health Care, Inc.",Martin's Point Generations Advantage,5,5,5,5,5,4,4,Plan too small to be measured,Plan too small to be measured,3,5,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,5,5,5,4,4,5,3,1,4,4,5,5,5,5,5,5,5,Not enough data available to calculate measure,Not enough data available to calculate measure,5
H5594,Local CCP,"America's 1st Choice Holdings of Florida, LLC","Optimum HealthCare, Inc.",4,3,5,5,3,2,2,4,2,1,4,3,2,3,1,3,4,4,4,3,4,2,1,1,4,2,2,4,4,4,4,3,2,5,5,5
H5608,Local CCP,Denver Health Hospital Authority,Denver Health Medical Plan,3,4,3,3,3,5,4,4,2,2,4,5,5,2,2,Not enough data available to calculate measure,3,5,3,4,4,4,1,4,2,2,1,1,2,1,3,3,5,Not enough data available to calculate measure,Not enough data available to calculate measure,1
H5609,Local CCP,Golden Empire Managed Care,GEMCARE Health Plan,4,3,5,5,4,4,5,4,2,1,5,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,3,5,5,4,4,3,3,2,4,3,4,4,5,4,5,4,5,5,5,4,5
H5619,Local CCP,Arcadian Management Services Inc.,Northeast Community Care,4,3,5,4,3,4,2,Not enough data available to calculate measure,Not enough data available to calculate measure,2,5,3,4,2,2,2,5,5,3,3,3,3,2,3,3,3,5,3,5,4,5,1,4,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H5628,Local CCP,"Molina Healthcare, Inc.,",Molina Healthcare of Utah,2,3,2,3,3,3,3,5,1,2,4,4,4,1,1,2,4,4,3,3,4,3,2,4,4,2,4,2,4,4,4,3,1,5,2,4
H5640,Local CCP,INLAND EMPIRE HEALTH PLAN,IEHP Medicare DualChoice,2,2,3,4,3,1,1,2,4,3,4,3,4,2,1,Not enough data available to calculate measure,3,4,3,3,4,2,Not enough data available to calculate measure,4,3,Plan too small to be measured,2,4,Plan too small to be measured,4,5,4,4,5,3,Not enough data available to calculate measure
H5649,Local CCP,Central Health Plan of California,Central Health Medicare Plan,2,2,2,1,2,4,1,4,2,2,4,1,2,1,1,Not enough data available to calculate measure,2,4,2,2,1,2,3,4,2,2,1,1,1,3,5,4,3,Not enough data available to calculate measure,Not enough data available to calculate measure,4
H5652,Local CCP,"UnitedHealth Group, Inc.",Erickson Advantage,5,5,5,5,5,5,5,Not enough data available to calculate measure,Not enough data available to calculate measure,No data available,5,5,5,5,4,1,4,4,5,4,4,2,No data available,No data available,4,4,5,5,5,4,5,3,5,Not enough data available to calculate measure,Not enough data available to calculate measure,4
H5656,Local CCP,Universal American Corp.,Universal American Corp.,2,2,4,4,2,2,2,Not enough data available to calculate measure,Not enough data available to calculate measure,2,4,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,1,5,2,2,2,2,1,2,3,3,3,2,4,3,2,1,1,5,3,Not enough data available to calculate measure
H5665,Local CCP,XLHealth Corporation,Care Improvement Plus,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,4,2,3,Plan too small to be measured,Plan too small to be measured,4,4,4,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,2,4,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,4,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H5679,Local CCP,"WellPoint, Inc.",Anthem Blue Cross and Blue Shield,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,1,3,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,3
H5685,Local CCP,"Midwest Health Plan, Inc.",Midwest Advantage,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,4,3,4,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,4,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H5696,Local CCP,"IDJB Investments, LLC",PUP,3,3,5,5,3,1,2,4,1,2,4,4,3,2,3,2,2,5,3,5,3,2,1,3,3,2,1,4,2,4,2,4,1,5,2,5
H5698,Local CCP,Munich American Holding Corporation,Windsor Medicare Extra,2,2,2,2,3,1,1,4,1,1,4,2,3,2,2,2,2,5,2,2,2,3,1,4,3,2,2,4,4,4,3,1,3,5,3,4
H5700,Local CCP,Arcadian Management Services Inc.,Arcadian Health Plan,2,2,3,2,1,2,2,4,1,1,4,1,3,1,1,2,1,2,2,2,3,2,1,3,3,2,2,4,2,2,4,1,2,5,3,Not enough data available to calculate measure
H5703,Local CCP,South Country Health Alliance,South Country Health Alliance,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,3,1,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan too small to be measured,4,4,Plan too small to be measured,4,4,Not enough data available to calculate measure,5,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H5732,Local CCP,Triple-S Management Corporation,"Triple-S Salud, INC.",3,2,5,5,3,1,1,5,1,3,4,1,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,2,2,1,1 Footnote: Not reported. There were problems with the plan’s data,1,Not enough data available to calculate measure,2,4,4,4,1,4,5,4,3,3,4,Not enough data available to calculate measure,Not enough data available to calculate measure,2
