2010 Data View: Medicare Part C Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Staying Healthy: Screenings, Tests and Vaccines",,,,,,,,,,,,Managing Chronic (Long Term) Conditions,,,,,,,Ratings of Health Plan Responsiveness and Care,,,,,,"Health Plan Members’ Complaints, Appeals, and Choosing to Leave the Health Plan",,,,,Health Plan’s Telephone Customer Service,,
H4205,PFFS,BlueCross BlueShield of South Carolina (BCBSSC),Blue Cross Blue Shield of South Carolina,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,68,64,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,87,90,71,89,84,81,2.97,Not enough data available to calculate measure,Not enough data available to calculate measure,29,48,1:06,76,76
H4209,Local CCP,BlueCross BlueShield of South Carolina (BCBSSC),Blue Cross Blue Shield of South Carolina,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,61,59,Not enough data available to calculate measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,80,89,70,Not enough data available to calculate measure,82,75,4.89,Not enough data available to calculate measure,Not enough data available to calculate measure,19,52,1:06,84,68
H4213,PFFS,Arkansas Blue Cross Blue Shield,Arkansas Blue Cross - Medi-Pak Advantage,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H4270,Local CCP,UCare Minnesota,UCare,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,77,76,Not enough data available to calculate measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,87,92,81,90,88,88,1.74,Not enough data available to calculate measure,Not enough data available to calculate measure,5,Not available,1:41,87,79
H4305,National PACE,St. Bernard's Healthcare,Total Life Healthcare,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not available,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H4346,Local CCP,CareMore Medical Enterprises,CareMore Health Plan of Nevada,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H4382,Local CCP,"Jaahel Group, Inc.",ProHealth,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H4402,National PACE,Alexian Brothers Community Services,Alexian Brothers Community Services,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not available,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H4406,Local CCP,"UnitedHealth Group, Inc.",SecureHorizons by UnitedHealthcare,55,41,82,41,89,64,65,67,81,63,43,87,Not enough data available to calculate measure,60,60,Not enough data available to calculate measure,28,31,56,88,88,72,81,83,79,9.47,69,Not enough data available to calculate measure,18,Not available,0:37,76,73
H4407,Local CCP,"HealthSpring, Inc.","Healthspring, Inc.",47,31,79,46,86,63,61,Not enough data available to calculate measure,Not enough data available to calculate measure,55,38,92,Not enough data available to calculate measure,61,46,Not enough data available to calculate measure,Not enough data available to calculate measure,38,56,86,91,74,90,85,87,2.31,Not enough data available to calculate measure,Not enough data available to calculate measure,13,Not available,0:14,77,69
H4408,Local CCP,Humana Inc.,Humana Insurance Company,Not enough data available to calculate measure,Plan not required to report measure,82,44,88,68,65,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,96,Not enough data available to calculate measure,48,Plan not required to report measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,81,89,74,Not enough data available to calculate measure,84,72,4.73,Not enough data available to calculate measure,Not enough data available to calculate measure,37,11,1:11,69,61
H4449,PFFS,"UnitedHealth Group, Inc.","Sierra Health and Life Insurance Company, Inc.",Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,60,60,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,87,90,78,85,86,79,2.83,Not enough data available to calculate measure,Not enough data available to calculate measure,31,Not available,1:25,72,2
